CustomerKey,FirstName,LastName,FullName,Gender,ShortPhoneNumn,DateFirstPurchase,CustomerCity
19102,Claudia,Ye,Claudia Ye,Female,125,8/15/2011,Springwood
19103,Johnathan,Raman,Johnathan Raman,Male,157,3/3/2013,Caloundra
19104,Mariah,James,Mariah James,Female,178,7/24/2013,Cranbourne
19105,Stacy,Dominguez,Stacy Dominguez,Female,136,8/15/2011,Matraville
19106,Terrance,Sai,Terrance Sai,Male,135,3/6/2013,Caloundra
19107,Franklin,Liu,Franklin Liu,Male,142,5/10/2013,Beaverton
19108,Haley,Stewart,Haley Stewart,Female,130,12/8/2013,Redmond
19109,Jade,Brooks,Jade Brooks,Female,119,12/15/2013,Colma
19110,Jesse,Kelly,Jesse Kelly,Male,122,3/2/2013,Newport Beach
19111,Mariah,Kelly,Mariah Kelly,Female,197,4/6/2013,Torrance
19112,Victoria,Hughes,Victoria Hughes,Female,135,12/27/2013,Novato
19113,Aaron,Patterson,Aaron Patterson,Male,110,6/22/2013,Royal Oak
19114,Natalie,Richardson,Natalie Richardson,Female,137,12/24/2013,Grossmont
19115,Bailey,Sanchez,Bailey Sanchez,Female,161,11/6/2013,Beverly Hills
19116,Logan,Alexander,Logan Alexander,Male,183,6/2/2013,Westminster
19117,Kaitlyn,Coleman,Kaitlyn Coleman,Female,142,12/18/2013,Burbank
19118,Ian,Thomas,Ian Thomas,Male,122,6/5/2013,Oak Bay
19119,Connor,Simmons,Connor Simmons,Male,110,12/14/2013,Edmonds
19120,Caleb,Sharma,Caleb Sharma,Male,125,12/12/2013,Woodburn
19121,Kaitlyn,Blue,Kaitlyn Blue,Female,156,4/3/2013,Glendale
19122,Abigail,Hughes,Abigail Hughes,Female,115,4/3/2013,Oakland
19123,Emma,Washington,Emma Washington,Female,112,6/29/2013,Oak Bay
19124,Cody,Bailey,Cody Bailey,Male,197,12/24/2013,Palo Alto
19125,Cameron,Russell,Cameron Russell,Male,132,12/1/2013,Burien
19126,Kristopher,Kapoor,Kristopher Kapoor,Male,190,9/26/2013,Ballard
19127,Alexa,Sanchez,Alexa Sanchez,Female,178,4/17/2013,Woodburn
19128,Madison,Jackson,Madison Jackson,Female,112,4/13/2013,Lakewood
19129,Carson,Simmons,Carson Simmons,Male,191,4/3/2013,Los Angeles
19130,Madeline,Baker,Madeline Baker,Female,116,5/4/2013,Woodland Hills
19131,Mason,Blue,Mason Blue,Male,154,12/12/2013,Bellingham
19132,Benjamin,Washington,Benjamin Washington,Male,165,12/20/2013,Portland
19133,Logan,Martinez,Logan Martinez,Male,158,12/11/2013,Salem
19134,Sierra,Allen,Sierra Allen,Female,116,8/24/2013,San Carlos
19135,Logan,Brown,Logan Brown,Male,189,4/6/2013,Kirkland
19136,Richard,Cook,Richard Cook,Male,152,5/3/2013,Everett
19137,Eric,Russell,Eric Russell,Male,110,12/12/2013,Port Orchard
19138,Eric,Coleman,Eric Coleman,Male,134,11/30/2013,Milwaukie
19139,Oscar,Simmons,Oscar Simmons,Male,187,5/21/2013,Everett
19140,Melanie,Rogers,Melanie Rogers,Female,152,5/10/2013,Santa Monica
19141,Samuel,Martinez,Samuel Martinez,Male,147,5/2/2013,Sedro Woolley
19142,Dalton,Washington,Dalton Washington,Male,114,5/17/2013,San Gabriel
19143,Lauren,Long,Lauren Long,Female,118,5/21/2013,Edmonds
19144,Edwin,He,Edwin He,Male,127,5/21/2013,Bellflower
19145,Adriana,Malhotra,Adriana Malhotra,Female,122,9/20/2013,Concord
19146,Mariah,Morgan,Mariah Morgan,Female,186,12/25/2013,Colma
19147,Edward,Thomas,Edward Thomas,Male,193,6/5/2013,Royal Oak
19148,Cody,Ramirez,Cody Ramirez,Male,155,12/14/2013,Beaverton
19149,Sean,Parker,Sean Parker,Male,144,7/8/2013,Burien
19150,Maria,Bailey,Maria Bailey,Female,115,9/24/2013,N. Vancouver
19151,Ian,Cooper,Ian Cooper,Male,133,9/28/2013,Port Orchard
19152,Jonathan,Walker,Jonathan Walker,Male,184,4/7/2013,Beaverton
19153,Dylan,Griffin,Dylan Griffin,Male,115,6/2/2013,Torrance
19154,William,Sotelo,William Sotelo,Female,100,12/21/2013,Bremerton
19155,Caroline,Flores,Caroline Flores,Female,139,5/5/2013,Grossmont
19156,Julia,Jenkins,Julia Jenkins,Female,189,12/8/2013,Corvallis
19157,Eduardo,Thompson,Eduardo Thompson,Male,110,12/26/2013,Bremerton
19158,Destiny,Griffin,Destiny Griffin,Female,177,12/12/2013,Redwood City
19159,Richard,Gonzalez,Richard Gonzalez,Male,148,1/13/2013,Grossmont
19160,Sara,Perez,Sara Perez,Female,128,1/19/2013,Newport Beach
19161,Jeremiah,Hughes,Jeremiah Hughes,Male,193,5/1/2013,Colma
19162,Peter,Raji,Peter Raji,Male,191,4/30/2013,Burbank
19163,Riley,Bailey,Riley Bailey,Female,171,5/24/2013,Lincoln Acres
19164,Danielle,Morgan,Danielle Morgan,Female,177,5/17/2013,Imperial Beach
19165,Miranda,Russell,Miranda Russell,Female,126,5/29/2013,San Gabriel
19166,Olivia,Jenkins,Olivia Jenkins,Female,150,9/13/2013,San Gabriel
19167,Caitlin,Morgan,Caitlin Morgan,Female,110,1/1/2013,Torrance
19168,Nathan,Kumar,Nathan Kumar,Male,110,2/3/2013,Beaverton
19169,Arianna,Bryant,Arianna Bryant,Female,131,1/25/2013,Port Orchard
19170,Luis,Campbell,Luis Campbell,Male,152,1/16/2013,Burien
19171,Melanie,Torres,Melanie Torres,Female,169,1/11/2013,Santa Monica
19172,Calvin,Luo,Calvin Luo,Male,128,1/2/2012,London
19173,Kelli,Lal,Kelli Lal,Female,134,1/24/2012,Milton Keynes
19174,Katelyn,Howard,Katelyn Howard,Female,169,3/21/2012,Roubaix
19175,Wayne,Sharma,Wayne Sharma,Male,173,7/17/2013,Billericay
19176,Ebony,Vazquez,Ebony Vazquez,Female,155,11/27/2013,Frankfurt
19177,Donna,Chander,Donna Chander,Female,172,2/20/2013,Frankfurt
19178,Sarah,Miller,Sarah Miller,Female,136,4/20/2013,Erlangen
19179,Gloria,Sanz,Gloria Sanz,Female,193,11/6/2013,Sèvres
19180,Joan,Navarro,Joan Navarro,Female,173,10/5/2013,Lieusaint
19181,Chad,Pal,Chad Pal,Male,154,3/6/2012,Tremblay-en-France
19182,Lance,Dominguez,Lance Dominguez,Male,135,3/21/2013,Roissy en Brie
19183,Edwin,Raje,Edwin Raje,Male,169,9/7/2013,Paris
19184,Emily,Hayes,Emily Hayes,Female,143,4/8/2013,Bury
19185,Jacqueline,Bradley,Jacqueline Bradley,Female,193,2/15/2013,Roubaix
19186,Bob,Garcia,Bob Garcia,Male,116,1/21/2012,London
19187,Karl,Pal,Karl Pal,Male,188,10/15/2013,Berkshire
19188,Dalton,Anderson,Dalton Anderson,Male,112,9/18/2012,Kassel
19189,Morgan,Price,Morgan Price,Female,160,5/25/2013,Lille
19190,Carl,Shen,Carl Shen,Male,196,9/7/2013,York
19191,Keith,Chande,Keith Chande,Male,131,6/8/2013,Kiel
19192,Erika,Ruiz,Erika Ruiz,Female,168,2/23/2012,London
19193,Omar,Lal,Omar Lal,Male,112,2/18/2012,Gateshead
19194,Cesar,Garcia,Cesar Garcia,Male,119,3/18/2012,Paris
19195,Darren,Romero,Darren Romero,Male,150,2/15/2012,Birmingham
19196,April,She,April She,Female,163,9/15/2012,Neunkirchen
19197,Briana,Sandoval,Briana Sandoval,Female,127,10/13/2012,Frankfurt am Main
19198,Melissa,Brooks,Melissa Brooks,Female,165,1/16/2013,Santa Cruz
19199,David,Williams,David Williams,Male,133,1/24/2013,Spring Valley
19200,Luke,Henderson,Luke Henderson,Male,132,11/5/2013,Langford
19201,Charles,Brooks,Charles Brooks,Male,197,1/27/2013,Corvallis
19202,Brianna,Lee,Brianna Lee,Female,117,1/15/2013,Marysville
19203,Darren,Navarro,Darren Navarro,Male,168,9/18/2013,Beverly Hills
19204,Sydney,Evans,Sydney Evans,Female,117,10/15/2013,Oregon City
19205,James,Perry,James Perry,Male,117,12/14/2013,Vancouver
19206,Destiny,Cooper,Destiny Cooper,Female,118,10/9/2013,Imperial Beach
19207,Jeremiah,Turner,Jeremiah Turner,Male,116,5/17/2013,Metchosin
19208,Angelica,Diaz,Angelica Diaz,Female,128,7/9/2013,Sedro Woolley
19209,Alexandra,Nelson,Alexandra Nelson,Female,174,10/24/2013,Sedro Woolley
19210,Alexis,Price,Alexis Price,Female,189,12/17/2013,Downey
19211,Anna,Lee,Anna Lee,Female,170,1/24/2013,Lakewood
19212,Brianna,Clark,Brianna Clark,Female,142,1/12/2013,Lebanon
19213,Amanda,Simmons,Amanda Simmons,Female,194,1/19/2013,Burlingame
19214,Cassidy,Powell,Cassidy Powell,Female,177,3/8/2013,Lincoln Acres
19215,Edward,Hall,Edward Hall,Male,179,10/26/2013,Seattle
19216,Gabriel,Lopez,Gabriel Lopez,Male,133,4/29/2013,Bellflower
19217,Jose,Nelson,Jose Nelson,Male,123,2/24/2013,Oak Bay
19218,Nathaniel,Brooks,Nathaniel Brooks,Male,180,3/11/2013,Chula Vista
19219,Mary,Peterson,Mary Peterson,Female,115,4/22/2013,Burien
19220,Mariah,Sanchez,Mariah Sanchez,Female,152,2/25/2013,Cliffside
19221,Kaitlyn,Williams,Kaitlyn Williams,Female,143,11/18/2013,Novato
19222,Jordan,Hall,Jordan Hall,Male,144,12/12/2013,Yakima
19223,Jacqueline,Cook,Jacqueline Cook,Female,199,3/18/2013,Port Hammond
19224,Stephanie,Henderson,Stephanie Henderson,Female,187,5/23/2013,Sooke
19225,Jeremy,Watson,Jeremy Watson,Male,110,12/31/2012,La Jolla
19226,Neil,Carlson,Neil Carlson,Male,176,1/23/2014,Berkeley
19227,Logan,Nelson,Logan Nelson,Male,152,3/13/2013,Beaverton
19228,Morgan,Ramirez,Morgan Ramirez,Female,190,9/20/2013,Burien
19229,David,Robinson,David Robinson,Male,146,10/27/2013,Lemon Grove
19230,Joy,Moreno,Joy Moreno,Female,137,12/21/2013,Concord
19231,Meghan,Gill,Meghan Gill,Female,156,6/28/2013,Colma
19232,Candice,Chow,Candice Chow,Female,160,5/28/2013,Burnaby
19233,Omar,Andersen,Omar Andersen,Male,147,4/9/2013,Burlingame
19234,Micah,Zheng,Micah Zheng,Male,198,12/11/2013,Beverly Hills
19235,Kayla,Bennett,Kayla Bennett,Female,117,10/14/2013,Colma
19236,Chloe,Phillips,Chloe Phillips,Female,134,12/19/2013,Bellingham
19237,Kristy,Gomez,Kristy Gomez,Female,158,12/1/2013,Bremerton
19238,Isabella,West,Isabella West,Female,122,5/13/2013,Puyallup
19239,Jeremy,Alexander,Jeremy Alexander,Male,178,12/20/2013,Redmond
19240,Theresa,Jimenez,Theresa Jimenez,Female,135,1/21/2013,Bellflower
19241,Diane,Dominguez,Diane Dominguez,Female,142,2/15/2013,Beverly Hills
19242,Devin,Baker,Devin Baker,Male,187,4/28/2013,Concord
19243,James,Thomas,James Thomas,Male,118,6/4/2013,San Carlos
19244,Sebastian,Ward,Sebastian Ward,Male,113,5/2/2013,San Francisco
19245,Isaiah,King,Isaiah King,Male,145,7/6/2013,Newport Beach
19246,Carlos,Campbell,Carlos Campbell,Male,146,7/10/2013,Issaquah
19247,Michele,Martinez,Michele Martinez,Female,198,2/13/2013,Milton Keynes
19248,Sheena,Black,Sheena Black,Female,158,7/31/2013,Frankfurt
19249,Chad,Andersen,Chad Andersen,Male,138,8/29/2013,Grevenbroich
19250,Lacey,Wu,Lacey Wu,Female,165,8/3/2013,Berlin
19251,Brett,Sai,Brett Sai,Male,118,8/6/2013,Bonn
19252,Jasmine,Brooks,Jasmine Brooks,Female,129,3/30/2013,Paris
19253,Gabrielle,Ross,Gabrielle Ross,Female,123,2/12/2012,Warrington
19254,Anibal,Sousa,Anibal Sousa,Male,100,10/10/2012,Bottrop
19255,Terrance,Sara,Terrance Sara,Male,185,2/29/2012,Saint Ouen
19256,Abigail,Griffin,Abigail Griffin,Female,191,3/13/2012,Paris
19257,Dana,Jiménez,Dana Jiménez,Female,154,10/27/2012,Münster
19258,Douglas,Mehta,Douglas Mehta,Male,113,2/22/2012,London
19259,Barbara,Lin,Barbara Lin,Female,182,4/23/2013,Hamburg
19260,Latoya,Sharma,Latoya Sharma,Female,114,2/17/2012,Billericay
19261,Heather,Wu,Heather Wu,Female,191,9/11/2013,Warrington
19262,Kari,Sanchez,Kari Sanchez,Female,158,2/12/2013,Bury
19263,Nina,Chande,Nina Chande,Female,184,3/10/2012,London
19264,Kristopher,Gonzalez,Kristopher Gonzalez,Male,131,8/11/2011,Sunbury
19265,Dale,Raji,Dale Raji,Male,117,11/25/2013,Brisbane
19266,Grant,Xu,Grant Xu,Male,114,5/25/2013,Warrnambool
19267,Marshall,Raje,Marshall Raje,Male,146,12/15/2013,Caloundra
19268,Alyssa,Ward,Alyssa Ward,Female,196,1/15/2014,Gold Coast
19269,Kathleen,Navarro,Kathleen Navarro,Female,179,8/4/2011,Warrnambool
19270,Shawn,Shen,Shawn Shen,Male,173,8/4/2011,Perth
19271,Kristopher,Fernandez,Kristopher Fernandez,Male,162,8/3/2011,Port Macquarie
19272,Shaun,Andersen,Shaun Andersen,Male,126,6/29/2013,Saint Ouen
19273,Natalie,Henderson,Natalie Henderson,Female,112,7/29/2013,Saint-Denis
19274,Karen,Yang,Karen Yang,Female,199,10/2/2012,Mühlheim
19275,Gregory,Rai,Gregory Rai,Male,112,3/26/2013,Orleans
19276,Ruben,Sai,Ruben Sai,Male,137,4/21/2012,Paris La Defense
19277,Billy,Jiménez,Billy Jiménez,Male,130,2/10/2013,Chatou
19278,Willie,Sun,Willie Sun,Male,149,3/8/2012,Gateshead
19279,Omar,Xu,Omar Xu,Male,177,9/4/2013,London
19280,Darrell,Andersen,Darrell Andersen,Male,111,5/10/2012,Paris
19281,Mallory,Carlson,Mallory Carlson,Female,120,8/31/2013,Saint Ouen
19282,Hailey,Wood,Hailey Wood,Female,153,5/26/2012,Villeneuve-d'Ascq
19283,Adrian,Sanders,Adrian Sanders,Male,139,10/23/2012,Erlangen
19284,Briana,Romero,Briana Romero,Female,134,10/22/2012,Leipzig
19285,Jacqueline,Howard,Jacqueline Howard,Female,144,11/4/2012,Kassel
19286,Kaitlyn,Butler,Kaitlyn Butler,Female,164,11/13/2012,Kassel
19287,Shane,Chandra,Shane Chandra,Male,172,5/26/2012,Paris
19288,Candice,Wang,Candice Wang,Female,135,11/27/2012,München
19289,Johnathan,Patel,Johnathan Patel,Male,197,11/26/2012,Saarbrücken
19290,Sergio,Prasad,Sergio Prasad,Male,183,3/28/2012,West Sussex
19291,Colleen,Wu,Colleen Wu,Female,115,3/10/2013,West Sussex
19292,Micah,Lin,Micah Lin,Male,160,5/17/2012,Paris
19293,Chloe,Watson,Chloe Watson,Female,117,6/23/2012,Saint Germain en Laye
19294,Stanley,Garcia,Stanley Garcia,Male,156,11/9/2012,Werne
19295,Katelyn,Green,Katelyn Green,Female,111,6/11/2012,Metz
19296,Jake,Zheng,Jake Zheng,Male,145,6/14/2012,Paris
19297,Cedric,Xie,Cedric Xie,Male,146,6/1/2012,Les Ulis
19298,Priscilla,Andersen,Priscilla Andersen,Female,121,11/27/2012,Hof
19299,Carrie,Browning,Carrie Browning,Female,141,3/8/2012,Berkshire
19300,Clarence,Hu,Clarence Hu,Male,185,9/10/2013,München
19301,Jamie,Liu,Jamie Liu,Female,176,3/2/2012,Cambridge
19302,Brad,Xie,Brad Xie,Male,115,4/17/2012,Birmingham
19303,Sylvia,Spencer,Sylvia Spencer,Male,100,1/11/2014,Saint Germain en Laye
19304,Sara,Nelson,Sara Nelson,Female,175,1/14/2014,Werne
19305,Gabriella,Young,Gabriella Young,Female,174,4/18/2012,Billericay
19306,Candace,Perez,Candace Perez,Female,124,7/13/2013,Pantin
19307,Micheal,Alonso,Micheal Alonso,Male,126,10/27/2013,Oxford
19308,Casey,Rai,Casey Rai,Female,118,4/13/2012,London
19309,Frank,Suarez,Frank Suarez,Male,194,6/3/2012,Colombes
19310,Evelyn,Raman,Evelyn Raman,Female,131,5/31/2012,Paris
19311,Dana,Rubio,Dana Rubio,Female,138,10/30/2012,Berlin
19312,Valerie,Zheng,Valerie Zheng,Female,138,5/5/2012,London
19313,Charles,Baker,Charles Baker,Male,186,6/27/2012,Metz
19314,Alvin,Beck,Alvin Beck,Male,118,10/30/2012,Werne
19315,Devon,Sharma,Devon Sharma,Male,126,6/12/2012,Pantin
19316,Raymond,Srini,Raymond Srini,Male,122,12/19/2012,Bottrop
19317,Sara,Scott,Sara Scott,Female,153,4/16/2013,Tremblay-en-France
19318,Jamie,Dominguez,Jamie Dominguez,Male,122,7/1/2012,Les Ulis
19319,Darryl,Guo,Darryl Guo,Male,125,7/29/2012,Orleans
19320,Bethany,Deng,Bethany Deng,Female,177,7/9/2012,Les Ulis
19321,Clifford,Weber,Clifford Weber,Male,124,11/28/2012,Bottrop
19322,Gerald,Romero,Gerald Romero,Male,122,5/11/2012,London
19323,Jeremy,Rogers,Jeremy Rogers,Male,115,8/7/2012,Chatou
19324,Tanya,Blanco,Tanya Blanco,Female,174,8/11/2012,Paris
19325,Kelli,Chen,Kelli Chen,Female,167,2/16/2011,München
19326,Marcus,Robinson,Marcus Robinson,Male,133,8/21/2012,Drancy
19327,Candace,Gonzalez,Candace Gonzalez,Female,169,2/9/2013,Lille
19328,Shawn,Xu,Shawn Xu,Male,143,4/14/2013,Lancaster
19329,Nancy,Srini,Nancy Srini,Female,122,2/26/2011,Hamburg
19330,Johnny,Shen,Johnny Shen,Male,133,9/1/2013,München
19331,Jessie,Hu,Jessie Hu,Male,193,12/28/2013,Berlin
19332,Kelvin,Alan,Kelvin Alan,Male,180,3/13/2013,Duesseldorf
19333,Candace,Malhotra,Candace Malhotra,Female,152,11/27/2013,Kassel
19334,Katherine,Baker,Katherine Baker,Female,112,3/12/2013,Stoke-on-Trent
19335,Cedric,Ye,Cedric Ye,Male,172,8/8/2012,Lieusaint
19336,Ricardo,Andersen,Ricardo Andersen,Male,112,8/27/2012,Paris
19337,Bonnie,Luo,Bonnie Luo,Female,151,6/10/2012,Runcorn
19338,Paula,Dominguez,Paula Dominguez,Female,152,8/25/2012,Drancy
19339,Lance,Gomez,Lance Gomez,Male,143,3/28/2011,Braunschweig
19340,Renee,Dominguez,Renee Dominguez,Female,169,4/28/2011,Münster
19341,Clarence,Huang,Clarence Huang,Male,196,6/23/2012,Oxford
19342,Aimee,Zeng,Aimee Zeng,Female,187,5/6/2013,London
19343,Louis,Ye,Louis Ye,Male,130,8/3/2012,Chatou
19344,Mandy,Ma,Mandy Ma,Female,146,1/28/2013,Stuttgart
19345,Kaitlin,Prasad,Kaitlin Prasad,Female,117,3/31/2013,Braunschweig
19346,Donna,She,Donna She,Female,115,2/2/2013,Berks
19347,Alvin,Zhao,Alvin Zhao,Male,175,1/11/2014,London
19348,Ebony,Raman,Ebony Raman,Female,157,2/27/2013,Liverpool
19349,Warren,Anand,Warren Anand,Male,134,9/8/2013,Essen
19350,Bethany,Ashe,Bethany Ashe,Female,117,4/20/2013,Leeds
19351,Edgar,Vance,Edgar Vance,Male,154,4/22/2013,Colombes
19352,Arturo,Chen,Arturo Chen,Male,112,4/21/2013,Saint Germain en Laye
19353,Desiree,Gill,Desiree Gill,Female,118,4/18/2011,Erlangen
19354,Abby,Madan,Abby Madan,Female,171,11/30/2013,Stuttgart
19355,Danny,Munoz,Danny Munoz,Male,169,8/25/2013,Woolston
19356,Francis,Ortega,Francis Ortega,Male,150,12/27/2013,Darmstadt
19357,Ryan,Flores,Ryan Flores,Male,160,5/10/2011,Ingolstadt
19358,Jonathan,Bryant,Jonathan Bryant,Male,115,9/10/2013,Saint Germain en Laye
19359,Roberto,Townsend,Roberto Townsend,Male,199,6/27/2012,Bury
19360,Joanna,Hernandez,Joanna Hernandez,Female,175,6/18/2012,Cheltenham
19361,Stacey,Sun,Stacey Sun,Female,117,6/1/2012,Leeds
19362,Karl,Raje,Karl Raje,Male,158,6/8/2012,London
19363,Regina,Raman,Regina Raman,Female,141,5/16/2013,Croix
19364,Alejandro,Nara,Alejandro Nara,Male,110,5/7/2011,Frankfurt am Main
19365,Wayne,Shan,Wayne Shan,Male,126,6/21/2011,Solingen
19366,Christy,Beck,Christy Beck,Female,116,8/29/2012,Roubaix
19367,Johnathan,Gonzalez,Johnathan Gonzalez,Male,121,12/22/2013,Paris
19368,Lindsay,Anand,Lindsay Anand,Female,184,11/14/2013,Mühlheim
19369,Clifford,Suri,Clifford Suri,Male,172,3/31/2013,Newcastle upon Tyne
19370,Gilbert,Yang,Gilbert Yang,Male,164,8/23/2013,Colombes
19371,Roy,Mehta,Roy Mehta,Male,112,10/31/2013,Kiel
19372,Cassidy,Long,Cassidy Long,Female,199,8/25/2013,Drancy
19373,Rebekah,Suri,Rebekah Suri,Female,116,7/5/2013,Leipzig
19374,Paula,Ashe,Paula Ashe,Female,178,10/7/2013,Les Ulis
19375,Omar,Anand,Omar Anand,Male,167,4/16/2013,Münster
19376,Paige,Wood,Paige Wood,Female,150,11/22/2013,Paris
19377,Dominic,Chandra,Dominic Chandra,Male,119,1/20/2014,Ingolstadt
19378,Lucas,Davis,Lucas Davis,Male,175,12/23/2013,Oxford
19379,Crystal,Guo,Crystal Guo,Female,171,10/17/2013,W. York
19380,Marshall,Luo,Marshall Luo,Male,125,8/28/2012,Orleans
19381,Brandi,Romero,Brandi Romero,Female,131,9/20/2012,Pantin
19382,Jerry,Shan,Jerry Shan,Male,163,7/16/2012,Newcastle upon Tyne
19383,Roger,Nath,Roger Nath,Male,140,3/6/2013,Darmstadt
19384,Gilbert,Rai,Gilbert Rai,Male,174,12/21/2013,Neunkirchen
19385,Alisha,Lin,Alisha Lin,Female,118,12/1/2013,Hannover
19386,Allen,Martinez,Allen Martinez,Male,110,9/7/2012,Orleans
19387,Ruth,Rana,Ruth Rana,Female,118,6/27/2011,Kiel
19388,Alberto,Martin,Alberto Martin,Male,187,4/17/2013,Mühlheim
19389,Terrence,Goel,Terrence Goel,Male,188,5/21/2013,Lancaster
19390,Terrance,Perez,Terrance Perez,Male,119,8/2/2013,Saint-Denis
19391,Sergio,Rana,Sergio Rana,Male,171,9/24/2013,Darmstadt
19392,Sergio,Kapoor,Sergio Kapoor,Male,118,2/16/2013,Oxford
19393,Miguel,Anderson,Miguel Anderson,Male,132,1/7/2013,Imperial Beach
19394,Henry,Nelson,Henry Nelson,Male,183,6/12/2013,Newton
19395,Austin,Zhang,Austin Zhang,Male,132,2/24/2013,Glendale
19396,Tammy,Prasad,Tammy Prasad,Female,156,2/27/2013,Beaverton
19397,Terry,Shen,Terry Shen,Male,196,9/7/2013,Beverly Hills
19398,Dylan,Gonzales,Dylan Gonzales,Male,113,11/9/2013,Redwood City
19399,Anthony,Brown,Anthony Brown,Male,181,5/2/2013,Oak Bay
19400,Gavin,Hayes,Gavin Hayes,Male,137,6/16/2013,Vancouver
19401,Kyle,Hernandez,Kyle Hernandez,Male,170,2/22/2013,Chula Vista
19402,Jeremiah,Scott,Jeremiah Scott,Male,169,2/10/2013,Downey
19403,Morgan,Cook,Morgan Cook,Female,114,1/30/2013,Long Beach
19404,Nicole,Moore,Nicole Moore,Female,156,12/25/2013,Berkeley
19405,Abigail,Smith,Abigail Smith,Female,110,2/9/2013,Lake Oswego
19406,Brooke,Travers,Brooke Travers,Female,118,2/26/2013,Salem
19407,Sarah,Perry,Sarah Perry,Female,177,2/22/2013,Oregon City
19408,Taylor,Richardson,Taylor Richardson,Female,144,2/20/2013,Imperial Beach
19409,Savannah,Allen,Savannah Allen,Female,149,2/8/2013,Lincoln Acres
19410,Chloe,Adams,Chloe Adams,Female,147,2/25/2013,Marysville
19411,Sarah,Alexander,Sarah Alexander,Female,114,11/23/2013,Sooke
19412,Jaime,Chander,Jaime Chander,Male,125,5/19/2013,Bellingham
19413,Xavier,Kelly,Xavier Kelly,Male,114,1/28/2013,Burien
19414,Alexis,Ashe,Alexis Ashe,Female,197,6/1/2013,Westminster
19415,Devin,Collins,Devin Collins,Male,138,6/14/2011,Frankfurt
19416,Caitlin,Morris,Caitlin Morris,Female,155,7/1/2012,Watford
19417,Alexis,Foster,Alexis Foster,Female,110,6/7/2011,Frankfurt
19418,Nathan,Miller,Nathan Miller,Male,180,7/12/2012,Esher-Molesey
19419,Allison,Adams,Allison Adams,Female,153,9/22/2012,Roubaix
19420,Stanley,Raman,Stanley Raman,Male,129,7/28/2011,Berlin
19421,Jay,Rana,Jay Rana,Male,186,10/11/2012,Lille
19422,Paula,Gutierrez,Paula Gutierrez,Female,185,7/30/2011,Ingolstadt
19423,Maria,Price,Maria Price,Female,164,10/17/2012,Metz
19424,Terrance,Smith,Terrance Smith,Male,182,7/7/2012,Stoke-on-Trent
19425,Arturo,Zhao,Arturo Zhao,Male,111,6/8/2013,Billericay
19426,Brian,Stewart,Brian Stewart,Male,178,10/22/2012,Bobigny
19427,Troy,Lopez,Troy Lopez,Male,113,9/28/2012,Paris
19428,Eric,Turner,Eric Turner,Male,115,7/5/2011,Darmstadt
19429,Jared,Kelly,Jared Kelly,Male,170,8/25/2011,Kassel
19430,Sharon,Goel,Sharon Goel,Female,111,11/22/2013,Liverpool
19431,Bonnie,She,Bonnie She,Female,162,9/22/2013,Bobigny
19432,Armando,Dominguez,Armando Dominguez,Male,192,8/2/2011,Solingen
19433,Bridget,Raje,Bridget Raje,Female,115,8/12/2012,Peterborough
19434,Geoffrey,Ashe,Geoffrey Ashe,Male,124,10/16/2012,Orleans
19435,Benjamin,Thompson,Benjamin Thompson,Male,191,8/2/2012,Billericay
19436,Gregory,Pal,Gregory Pal,Male,166,10/17/2012,Paris
19437,Kelsey,Rai,Kelsey Rai,Female,130,8/13/2012,Milton Keynes
19438,Shannon,Hu,Shannon Hu,Female,170,9/12/2011,Berlin
19439,Franklin,Xu,Franklin Xu,Male,191,10/17/2011,Eilenburg
19440,Alicia,Sharma,Alicia Sharma,Female,116,8/28/2012,Milton Keynes
19441,Dale,She,Dale She,Male,119,10/20/2012,Saint Ouen
19442,Connor,Hill,Connor Hill,Male,133,10/1/2012,Villeneuve-d'Ascq
